1970	Серебряная роза	(Фэйзер Джейн (Фэвэр))	Жестокое убийство, совершенное много лет назад, стало причиной кровной вражды двух могущественных дворянских семей – Хоуксмуров и Равенспиров. Однако королева Анна неожиданно отдает руку юной Ариель Равенспир лорду Саймону Хоуксмуру. С ужасом идет девушка под венец с человеком, которого считает исчадьем ада. Но тот, кого Ариель привыкла бояться и ненавидеть, твердо решил, что его брак станет браком по любви…		
2050	Золотые розы	(Хэган Патриция)	Гибель отца повергла золотоволосую Эмбер Форест в отчаяние, ибо девушка оказалась в полной зависимости от жестокого сводного брата, твердо решившего сделаться ее мужем – не важно, добром или силой. Вырвать красавицу из безжалостных рук ненавистного жениха поклялись двое – галантный, изысканный мексиканец-матадор и суровый, мужественный стрелок, герой прерий Дикого Запада. Каждый из спасителей по – своему хорош, каждый готов не задумываясь отдать за Эмбер жизнь, и ей предстоит сделать трудный выбор – кому из них подарить свое сердце…		
100	Сердце обмануть нельзя	(Басби Ширли)	Странная, экзотическая прелесть креолки Леони поражала воображение, но сердце ее еще спало. И потому брак с богатым Морганом Слейдом, на котором так настаивал властный дед, казался гордой девушке кошмарным сном наяву. Сразу после свадьбы Леони покинула мужа – однако шесть лет спустя судьба подарила супругам новую встречу, и тогда они словно впервые увидели друг друга...		
181	Вызов страсти	(Браун Вирджиния)	Нормандскому рыцарю Роберту Девлину досталось немало сокровищ – золото, замок, богатые земли саксов. Но самым драгоценным трофеем стала прекрасная хозяйка замка – леди Кэтрин. Любовь этой гордой и независимой женщины дороже всех завоеванных сокровищ. И за нее Девлину придется заплатить высокую цену – цену собственного сердца, запылавшего в огне неодолимой страсти…		
340	Где ты, мой незнакомец? (Полюбить незнакомца )	(Вудивисс Кэтлин)	Мужественный Эштон Уингейт спас от верной смерти девушку - и, откинув капюшон плаща, обнаружил, что это… Лирин, его молодая жена, которую все считали погибшей! Однако возникают подозрения, что перед Эштоном - всего лишь авантюристка - актриса, разыгрывающая роль Лирин. Но пусть влюбленного обманывают глаза, сердце обманывать не может. И не может солгать пылкая страсть, на которую "незнакомка" отвечает так же искренне…		
2427	Восхитительные ночи	(Грайс Джулия)	Красавицу и гордячку Селию Гриффин родители отослали чуть ли не на край света - на Гавайи, в наказание за то, что она отвергла самых заманчивых женихов. Но, попав на Гавайи, она очутилась в сказочном мире, будто созданном для романтической любви. Здесь она встречает Романа Бернсайда, открывшего ей мир пылких и нежных чувств.		
2430	Нежные объятия	(Грайс Джулия)	В предсмертной записке отец красавицы Элизы Эмсел заклинал ее вернуть потерянное состояние. Энергичная и целеустремленная девушка решила во что бы то ни стало выполнить волю отца и отомстить тому, кого считала виновником всех бед - предпринимателю и финансисту Риордану Дэниелсу. Она подобралась очень близко к могущественному и непреклонному одиночке, но чем больше Элиза узнавала Риордана, тем меньше ей хотелось мести.		
2448	Пообещай мне рассвет	(Грегори Джилл)	Они еще не знали, что предназначены друг другу самим небом. Белинда, красавица с локонами цвета пламени и столь же пламенной душой, страдала от одиночества в холодной и унылой Новой Англии. Джастин, лихой пиратский капитан, которого страшились и которым восхищались, бороздил моря и океаны. Однажды они встретились, чтобы познать в объятиях друг друга любовь, безграничную, как океан, и страсть, неукротимую, словно шторм.		
3661	Фальшивая невеста (Незнакомка) (Невеста по ошибке)	(Деверо Джуд)	Богатому плантатору из Нового Света Клэйтону Армстронгу приглянулась английская аристократка Бьянка. Ее отец против брака дочери с "диким американцем"? Ну что ж, нанятые Клэйтоном отчаянные парни готовы и похитить невесту, и устроить "свадьбу по доверенности". Однако в результате глупейшей ошибки женой Клэйтона оказывается не Бьянка, а... Николь Куртелен, сирота, из милости пригретая в богатом доме. Поначалу Клэйтон в ярости. Но постепенно злость и раздражение сменяются нежностью, страстью и готовностью любой ценой защитить прелестную женщину, отдавшуюся ему душой и телом.		
862	Охотник за мечтой	(Кинсейл Лора)	Под одеянием бедуина - отличного наездника и стрелка - скрывается прелестная девушка, дочь знаменитой английской авантюристки, прозванной Королевой пустыни. Какой приятный сюрприз для отчаянного искателя приключений лорда Уинтера, признанного знатока породистых лошадей и ценителя красивых женщин! Однако покорить сердце гордой и смелой Зенобии Стенхоп и стать ее возлюбленным и повелителем – много труднее, чем укротить самую дикую из арабских кобылиц…		
970	Сладостное отступление	(Коултер Кэтрин)	Юная аристократка Джиана ван Клив спешит выйти замуж, не желая даже слышать о том, что ее избранник – явный проходимец. Обеспокоенная мать после бесплодных попыток отговорить дочь от опрометчивого шага находит весьма необычное, и даже рискованное решение проблемы...		
977	Чандра	(Коултер Кэтрин)	Золотоволосая леди Чандра – отважная амазонка. Ей по сердцу скакать на коне, стрелять из лука, охотиться в лесах. Мужчины значат для своенравной красавцы немного. Но мрачный рыцарь в черном, ворвавшись в замок Чандры, пытается силой принудить ее к замужеству. Из – под венца девушку спасает бесстрашный Джерваль де Вернон. Однако это лишь первый шаг к завоеванию гордого сердца Чандры...		
1090	Любовь и ветер	(Линдсей Джоанна)	Любой мужчина, увидев эту очаровательную девушку с огромными глазами, уже не мог отвести от нее взгляда. Однако природа наградила Джессику неукротимым, буйным нравом. Одетая в ковбойские брюки и мужскую полотняную рубашку, эта юная владелица ранчо носилась на коне по прериям и водила дружбу с индейцами. Но даже на строптивую Джессику нашелся укротитель.		
1081	Любовь и месть (Вражда и любовь)	(Линдсей Джоанна)	Кланы шотландских горцев издавна враждовали с кланами, осевшими в долинах. И самой яростной была кровная вражда, войной разделившая Маккиннионов и Фергюсонов. Случилось, однако, так, что Джейми, юный наследник Маккиннионов, увидел однажды, себе на беду, прекрасную купальщицу – Шийну Фергюсон. Сердце молодого воина загорелось, точно пламя костра, и он уже не мог, да и не пытался, позабыть рыжеволосую дочь фамильного недруга…		
1201	Битва желаний	(Макнот Джудит)	Привыкшая равнодушно принимать мужское восхищение красавица Лорен Деннер наконец-то повстречала того единственного, о котором мечтала всю жизнь. Только вот незадача – блестящий бизнесмен Ник Синклер мало что не обратил на нее никакого внимания, так еще и счел просто взбалмошной девчонкой! Лорен поклялась, что любой ценой покорит сердце Ника и заставит на коленях молить ее о взаимности…		
1648	Все радости - завтра	(Смолл Бертрис)	Какой-то жестокий рок преследует героиню романа Скай О’Малли. Один за другим погибают ее мужья. Но после множества испытаний и ударов судьбы она наконец обретает покой и семейное счастье с Адамом де Мариско. И это счастье не покидает ее до конца жизни.		
46312	Цветок Дракона	(Уэллес Алиса)	В любви и заботе растил единственную дочь Сарину отец-проповедник, который не мог и предполагать, сколько придется пережить прекрасной девушке после его смерти. Судьба заносит Сарину в Китай, таинственный и странный, пугающий и манящий, - в страну, где ей предстоит испытать и боль утраты, и счастье материнства, и долю наложницы китайского аристократа, и опасные приключения, и великую любовь к бесстрашному морскому волку Дженсону Карлайлу...		
99	Пурпурная лилия	(Басби Ширли)	Прелестная Сабрина любила Бретта Данджермонда с детства, а он ответил черной неблагодарностью, воспользовавшись любовью девушки и покинув ее. Пролетели годы, отгремела война – и Сабрина вновь встретила своего коварного обольстителя. Более того, согласно воле отца, ей надлежало стать его женой. Напрасно клялась себе красавица, что никогда не будет принадлежать Бретту – страсть, казалось бы, давно забытая, вспыхнула с новой силой...		
366	Благородный воин	(Гарвуд Джулия)	Златокудрая Элизабет, леди Монтрайт, чудом избежала гибели во время кошмарной резни, которую учинили в ее родном замке жестокие захватчики. В одночасье потерявшая дом и семью, девушка поклялась отомстить – и отправилась искать помощи у могущественного Джеффри, барона Беркли...		
3671	Леденящее пламя	(Деверо Джуд)	Блейр Чандлер – сестра-близнец Хьюстон, во всем была ее противоположностью. По просьбе сестры, а так же желая досадить Лиандеру Вестфилду – ее жениху, который весьма раздражал Блейр, та соглашается пойти вместо Хьюстон на прием к губернатору. Лиандер не замечает подмены. Но, пожалуй, ему даже нравится, что его невеста перестала вести себя «как леди»….		
3663	Медовый месяц (Преображение) (Река любви)	(Деверо Джуд)	Влюбленная по уши в красивого и недоступного Уэсли Стенфорда, Лиа Симмонс, девушка из бедной и презираемой всеми семьи, и мечтать не могла, что когда-нибудь выйдет за него замуж. Она лишь осмелилась подарить себя ему на ночь и забеременела… Ей и невдомек, что Уэсли всего лишь пожалел ее, а на самом деле любит другую, красавицу Кимберли…		
3670	Обжигающий лед (Лед и пламя)	(Деверо Джуд)	Никому и в голову не могло прийти, что под обликом рассудительной, спокойной, «настоящей леди» Хьюстон Чандлер скрывается страстная, необузданная в своих эмоциях женщина, способная на самые невероятные поступки. Но все открывается, когда обманутая собственной сестрой, Хьюстон остается без жениха. И вот тогда-то, она и принимает предложение от самого богатого и таинственного в городе мужчины, Кейна Таггерта, выйти за него замуж…		
3662	Фонтан желаний (Пламя соблазна/Побег/Пропавшая леди)	(Деверо Джуд)	Преданная собственным женихом, Риган Уэстон, в отчаянии ушла из дома в одной ночной сорочке. И надо же ей было напороться на Тревиса Стенфорда, который, рыскал в доках в поисках приключений. Он тут же спас ее от пьяных насильников, но той же ночью сам и погубил ее, а затем взял, да и увез с собой в Америку…		
621	Взгляд незнакомки (Триумф завтрашнего дня)	(Дрейк Шеннон)	Они встретились на корабле — гордая красавица-южанка Кендалл Мур, бросившая все ради своей свободы, и отважный агент конфедератов, Брент Макклейн. Эту встречу послала им сама Судьба… Они провели вместе одну-единственную ночь, но эта ночь связала их навеки… Их разделила война, но они жили надеждой на новую встречу, жили любовью, которая — они знали — рано или поздно принесет им счастье…		
936	Дочь дьявола	(Коултер Кэтрин)	Точно в кошмарном сне, внезапно ставшем явью, гордая и высокомерная английская аристократка Арабелла оказалась в гареме могущественного бея Орана. Напрасно клялась себе девушка, что великолепный Хамил эль-Мокрани не добьется ее ни любовью, ни хитростью, ни силой. Отважный воин, в самое сердце пораженный сверкающей красотой пленницы, решил, что рано или поздно она будет принадлежать ему – причем не по принуждению, а по закону страсти – душою и телом...		
964	Песня огня	(Коултер Кэтрин)	Норманнский рыцарь Грэлэм де Моретон, снискавший славу в крестовом походе, попал в странную историю. Этот суровый воин, презиравший женщин и брак, был вынужден обвенчаться с французской аристократкой Кассией, лежавшей на смертном одре, после чего вернулся в Англию, считая себя вдовцом. Каково же было изумление Грэлэма, когда немного времени спустя красавица жена приехала в его замок с твердым намерением не просто превратить фиктивный брак в настоящий, но и завоевать любовь супруга – незнакомца.		
1078	Буря страсти	(Линдсей Джоанна)	Красавица Шерис Хэммонд не пожелала вступать в брак по расчету с человеком, которого любила ее сестра, – и предпочла отправиться на Дикий Запад навстречу бесчисленным опасностям. Однако именно в открытых всем ветрам прериях, где правил закон револьвера, девушка повстречала того, кому смогла подарить свое сердце – бесстрашного, мужественного Слэйда Хота, мужчину, ворвавшегося в жизнь Шерис подобно буре страсти…		
1093	Любят только раз	(Линдсей Джоанна)	Николас Эден поклялся никогда не жениться, поскольку был внебрачным сыном лорда и не хотел, чтобы позорная тайна рождения бросила тень на его жену. Однако неожиданно в его жизни появилась прекрасная юная аристократка, которая смогла пренебречь общественным мнением ради любви к нему.		
1344	Соперницы	(Мэннинг Джессика)	Неподалеку от чувственного, веселого, порочного Нового Орлеана в роскошном особняке живут молодая красавица вдова Сюзанна Журден и ее невестка Анжелика. Их жизнь течет мирно и размеренно... пока в нее не вторгается мужчина. И не просто мужчина - неотразимый игрок и авантюрист Ройал Бранниган, чье обаяние зажигает пламя страсти и в сердце респектабельной гордячки Сюзанны, и в сердце темпераментной, кокетливой Анжелики. Лучшие подруги становятся соперницами и не выбирают средств в борьбе за любовь Ройала...		
1516	Ночные услады	(Райс Патриция)	Блистательный Филипп Сент-Обен не желает мириться с тем, что ему никогда более не суждено встретиться с загадочной красавицей Эльвиной, ворвавшейся в его жизнь подобно вспышке молнии и бесследно исчезнувшей после единственной ночи пламенной страсти. Доблестный нормандский рыцарь поклялся отыскать прекрасную саксонку любой ценой – даже, если понадобится, ценой собственной жизни.		
1555	Распутница	(Роджерс Розмари)	Смуглокожей красавице из Луизианы Тристе досталась в наследство от матери горячая испанская кровь, но законы светского общества вынуждают ее таить страстное желание любить и быть любимой. Внезапно в жизнь Тристы вторгается Блейз – мужественный искатель приключений с манерами пирата. И вскоре девушке уже безразлично – осудит ли ее свет, ославят ли ее распутницей. Отныне для нее имеет значение лишь любовь Блейза и то, как удержать в оковах страсти этого свободолюбивого, привычного к опасности мужчину.		
1665	Мое сердце	(Смолл Бертрис)	Велвет де Мариско с детских лет обручена с Александром Гордоном, графом Брок-Кэрнским. Гордое сердце Велвет не может смириться с тем, что не по любви она должна вступить в брак с незнакомым аристократом. Немало усилий пришлось приложить Александру, чтобы Велвет полюбила его и все – таки согласилась выйти за него замуж. Но нелепая дуэль разрушает их счастье. Велвет, потеряв любимого, покидает Англию и отправляется в Индию… Примечание: Четвертая книга в серии о Скай О`Малли, рассказывает о ее дочери Велвет.		
2681	Вино любви	(Хэган Патриция)	Гражданская война, ужасом и разрушением прокатившаяся по американскому Югу, лишила очаровательную Холли всего семейного состояния, родного дома, привычного уклада жизни. Холли поклялась вечно ненавидеть "проклятых янки", но случилось так, что никакие клятвы не смогли удержать гордую южанку от безрассудной любви к офицеру – северянину Скотту Колтеру. Пытаясь противостоять своему чувству, девушка попадает в ловко расставленные сети сводного брата, и теперь лишь Скотту под силу вырвать любимую из цепких лап этого отчаянного негодяя…		
91	Испанская роза	(Басби Ширли)	Что должна была испытать надменная испанка Мария Дельгадо, увидев недруга своей семьи Габриэля Ланкастера в цепях, обреченного на позорное рабство, – жестокую радость? Что должен был испытать Габриэль к испанской красавице – бессильную ненависть? Вместо этого Габриэль и Мария внезапно ощутили пылающее дыхание неистовой, неодолимой страсти – страсти, которую невозможно отрицать, против которой бессильна кровная вражда.		
3533	Дикое сердце	(Браун Вирджиния)	Аманда Камерон, одна из первых красавиц Техаса, попавшая в плен к мексиканским повстанцам, не страшилась смерти - но боялась бесчестья. Однако предводитель отряда, таинственный Эль Леон, окружает Аманду поистине рыцарской защитой, и гордая девушка понимает, что ее ненависть и презрение к этому человеку превратились в ЛЮБОВЬ. В жгучую, как солнце Мексики, страстную любовь, которая приходит к женщине только раз в жизни...		
375	Мятежная страсть	(Гарвуд Джулия)	Cлава самого красивого, самого богатого и самого циничного из аристократов Англии следовала за Джередом Маркусом Бентоном, герцогом Бредфордом по пятам. Он мог пожелать любую женщину, но почему – то остановил свой выбор на юной и неопытной Кэролайн Ричмонд, приехавшей из колоний Нового Света в надежде раскрыть страшную тайну своего отца. Однако непорочная Кэролайн горда и вовсе не намерена выдавать свои истинные чувства к герцогу.		
2445	Лунное наваждение	(Грегори Джилл)	Анемон Карстейз, дочь офицера британской разведки, с детства постигла рискованное искусство шпионажа... и осталась до смешного несведуща в искусстве быть любимой и счастливой. Но однажды судьба послала девушке встречу с отважным американцем Стивеном Берком. Он должен был стать для нее злейшим из врагов, а стал нежным возлюбленным, бесстрашным защитником и первым мужчиной, открывшим ей новый и прекрасный мир жгучей, неистовой, всепоглощающей страсти...		
3666	Искусительница (Пленница любви)	(Деверо Джуд)	Наследница большого состояния Кристиана Монтгомери Матисон бросает вызов двум похитителям. Она отвергает ухаживания одного и пускает в ход все доступные ей уловки, чтобы увлечь другого – таинственного темноволосого красавца Тайнана, бывшего каторжанина, который жаждет ее, но должен отказаться от ее любви, иначе он вновь угодит на каторгу…		
635	Свет любви	(Дрейк Шеннон)	Прекрасная герцогиня Элиза де Буа вынуждена стать женой человека, которого поклялась ненавидеть до последнего вздоха, - рыцаря Брайана Стеда. Таков приказ Ричарда Львиное Сердце. Испытывая негодование, идет красавица к алтарю, чтобы связать жизнь с мужчиной, который когда-то жестоко ее оскорбил. Но ей предстоит познать самую древнюю в мире истину: от ненависти до любви - один шаг. Один шаг - от страха и боли до бушующего водоворота страсти...		
934	Дикая звезда	(Коултер Кэтрин)	С той секунды как очаровательная Байрони впервые взглянула на великолепного Бретта Хаммонда, авантюриста и игрока, она поняла, что встретилась со своей любовью. Но Байрони – замужем. И пусть супруг Байрони много старше ее, пусть ее брак безрадостен и уныл – перед алтарем она поклялась хранить ему верность. И теперь намерена сдержать клятву – пусть даже это разобьет ей сердце...		
965	Полночная звезда	(Коултер Кэтрин)	Молодая аристократка Чонси Фитцхью отправляется в одержимую "золотой лихорадкой" Калифорнию, чтобы отыскать отчаянного золотоискателя Делани Сэкстона, которого считает виновником гибели своего отца. Оружием мести Чонси избирает любовь... легкомысленно позабыв о том, что оружие это обоюдоострое. Красота англичанки ранит Делани в самое сердце, но и сама мстительница становится жертвой собственной страсти...		
1088	Когда любовь ждет	(Линдсей Джоанна)	Англия, 1176 год, жестокий век, жестокие сердца. Жизнь прекрасной леди Леони, обращена в кошмар – ее насильно отдают в жены сэру Рольфу д’Амберу, о бешеном нраве которого ходят легенды. Рольф – могучий рыцарь, сильный телом и духом, и в сражениях ему всегда сопутствует удача. Но теперь ему предстоит сделать почти невозможное – завоевать сердце своей юной жены.		
1116	Это дикое сердце	(Линдсей Джоанна)	Юная Кортни Хорте при трагических обстоятельствах теряет отца, но не оставляет надежды на то, что он жив. Решив найти его, она пускается в рискованный путь из Канзаса в Техас через индейскую территорию, взяв в попутчики бандита Чандоса. Кто этот человек? Дикарь, безжалостно убивающий людей, или добрый и нежный мужчина ее мечты, мстящий за смерть своих близких?		
3924	Невинная грешница	(Мэйсон Конни (Мейсон))	Юная девушка из бедной английской семьи волею трагических обстоятельств попадает в тюрьму по ложному обвинению в воровстве, а затем оказывается в Америке, где становится служанкой богатого плантатора, соблазнившего ее. Ложь, интриги, зависть и коварство, любовь и ненависть – все найдут в этой книге ценители любовно-приключенческого жанра.		
1661	Любовь на все времена	(Смолл Бертрис)	Чувственные, дышащие ароматом страсти книги Бертрис Смолл покорили сердца миллионов женщин. Ее произведения неизменно становятся бестселлерами и пользуются во всем мире бурным успехом. В них с неподражаемым искусством сплетаются любовь и приключения, таинственные интриги и прекрасные чувства. Однако самым знаменитым, самым прославленным стал цикл романов "Сага о семье О`Малли". Идут годы и века, меняются времена – но каждой из женщин семьи О`Малли небо дарует дивную красоту и неукротимую душу, а судьба посылает опасные испытания и великую любовь – пылкую, пламенную, неодолимую, сметающую любые преграды и дарующую счастье… Примечание: Третья книга в серии о Скай О`Малли, рассказывает о ее брате Конне.		
2731	Роберт и Арабелла	(Уинзор Кэтлин)	Принцесса Арабелла убежала из дому с цыганом-одиночкой Робертом, и скиталась с ним в кибитке, спасаясь от преследователей и мечтая уехать с любимым за море. В конце концов погоня разгневанных родственников нагнала их, и, не в силах расстаться с возлюбленным, девушка предпочла погибнуть вместе с ним.		
1919	Сердце дикарки	(Финч Кэрол)	Луизиана. Земля изысканных креольских нравов и пылких страстей. Земля, самый воздух которой навевает страстные мечты и жгучие желания. Здесь – и только здесь – мог лихой, отчаянный Кин Родон встретить богиню, юную и прелестную Алексу Карвер, рожденную для пламенной любви и безумного блаженства. Ради такой девушки стоит пожертвовать многим. Ради такой любви не жаль даже поставить на карту собственную жизнь…		
1976	Шарады любви	(Фэйзер Джейн (Фэвэр))	На улицах охваченного пожаром революции Парижа английский аристократ лорд Джастин Линтон подобрал шестнадцатилетнюю Даниель, спасшуюся бегством из разграбленного родительского имения. Сначала благородный спаситель видел в юной француженке лишь растерянного, испуганного, нуждающегося в помощи ребенка, однако настал момент, когда лорд Линтон осознал, что перед ним – прекрасная девушка, жаждущая любви и счастья…		
2053	Любовь и ярость	(Хэган Патриция)	Красавица Бриана де Пол, не имеющая ни гроша за душой, вынуждена принять участие в исполнении плана коварного Гевина Мейсона. Она выдает себя за дочь миллионера Тревиса Колтрейна, чтобы заполучить причитающееся той огромное состояние. Дьявольская выдумка, однако, принимает неожиданный оборот, когда Бриана встречает Колта, сына Тревиса, и неистово влюбляется в своего "брата". Колт с ужасом осознает, что тоже питает к ней "кровосмесительную страсть"…		
5128	Лунный цветок	(Браун Вирджиния)	Прелестная Стефани Эшворт понимала, что прерии Дикого Запада полны опасностей и поиски исчезнувшего отца связаны с риском для жизни, а потому поневоле заплатила отчаянному стрелку Райапу Корделлу немалые деньги за помощь и защиту. Однако девушка и не подозревала, что втайне Райан мечтает получить от золотоволосой "принцессы" совсем иную плату - не звонкой монетой, а жаркой страстью - и верной, ПРЕДАННОЙ ЛЮБОВЬЮ..		
200	Алый восход	(Бристол Ли)	Грубоватый, но мужественный и искренний уроженец Техаса – и капризная, избалованная южная аристократка... К чему могла привести нечаянная встреча прелестной Элизабет Коулмен и спасшего ее от верной гибели Джеда Филдинга? К взаимной неприязни? К непрестанному обмену колкостями? Или – к неистовой, страстной любви, в жгучем пламени которой мгновенно сгорают обиды и недоразумения? К любви, способной преодолеть все невзгоды – и подарить счастье мужчине и женщине, буквально созданным друг для друга…		
205	Серебристые сумерки	(Бристол Ли)	Молоденькая вдова английского аристократа леди Анна Эджком приехала в самое сердце Техаса... чтобы лично управлять огромным ранчо. Немало сюрпризов преподнесла судьба гордой красавице, решившей завоевать этот суровый край. И только мужественный ковбой Джош оказался рядом с ней в трудную минуту. Только в его сильных объятиях обрела она страстную любовь и надежную защиту.		
206	Янтарные небеса	(Бристол Ли)	Когда благородный Дэниел Филдинг, жених хрупкой, нежной Джессики Дункан, был убит ее жестоким тираном-отцом прямо в день свадьбы, девушке стало казаться, что над ней тяготеет злой рок. Но мог ли бесстрашный Джейк Филдинг, стремившийся расквитаться с убийцей брата, предвидеть, что цель более достойная, нежели месть, появится в его жизни? Теперь он должен оградить от всех невзгод ту, которую полюбил всем сердцем...		
367	Великолепие чести	(Гарвуд Джулия)	Благородный воин Дункан поклялся отомстить подлому барону Луддону за содеянное преступление и исполнил клятву, похитив его младшую сестру Мадлен. Но вскоре Дункан узнал, что гордая пленница и сама жестоко страдала под властью негодяя брата, и принес новую клятву – защищать Мадлен до последнего своего вздоха...		
2411	Ветер надежды	(Гарлок Дороти)	Среди множества переселенцев, что продвигались через прерии к необжитым землям Колорадо, была и огненнокудрая Ванесса, уверенно правившая своим фургоном. Среди множества "одиноких волков", что бродили по Дикому Западу, был и Кейн де Болт, доверявший лишь своему верному револьверу. Эти двое повстречались случайно, вместе встретили час смертельной опасности - и поняли, что не мыслят себе не то что счастья, но и самой жизни друг без друга...		
